Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-01 09:15:00+05:30,88.30000305175781,88.4800033569336,88.19000244140625,88.31999969482422,0,0.0,0.0
2025-10-01 09:16:00+05:30,88.0999984741211,88.83999633789062,88.08999633789062,88.81999969482422,14865,0.0,0.0
2025-10-01 09:17:00+05:30,88.81999969482422,89.11000061035156,88.79000091552734,89.04000091552734,12374,0.0,0.0
2025-10-01 09:18:00+05:30,88.91999816894531,88.91999816894531,88.70999908447266,88.7300033569336,17374,0.0,0.0
2025-10-01 09:19:00+05:30,88.7300033569336,88.7300033569336,88.56999969482422,88.66000366210938,2335,0.0,0.0
2025-10-01 09:20:00+05:30,88.69999694824219,88.87000274658203,88.69999694824219,88.69999694824219,3921,0.0,0.0
2025-10-01 09:21:00+05:30,88.9000015258789,89.33999633789062,88.9000015258789,89.0,19165,0.0,0.0
2025-10-01 09:22:00+05:30,89.04000091552734,89.13999938964844,88.95999908447266,89.11000061035156,3114,0.0,0.0
2025-10-01 09:23:00+05:30,89.0,89.27999877929688,89.0,89.27999877929688,10311,0.0,0.0
2025-10-01 09:24:00+05:30,89.55000305175781,89.80000305175781,89.5199966430664,89.5199966430664,13415,0.0,0.0
2025-10-01 09:25:00+05:30,89.5199966430664,89.5999984741211,89.4800033569336,89.5,6936,0.0,0.0
2025-10-01 09:26:00+05:30,89.55999755859375,89.55999755859375,89.30999755859375,89.41999816894531,3740,0.0,0.0
2025-10-01 09:27:00+05:30,89.31999969482422,89.43000030517578,89.30000305175781,89.38999938964844,8019,0.0,0.0
2025-10-01 09:28:00+05:30,89.41999816894531,89.54000091552734,89.4000015258789,89.4000015258789,2620,0.0,0.0
2025-10-01 09:29:00+05:30,89.44000244140625,89.5999984741211,89.4000015258789,89.5999984741211,7905,0.0,0.0
2025-10-01 09:30:00+05:30,89.58999633789062,90.0199966430664,89.58999633789062,90.0199966430664,15068,0.0,0.0
2025-10-01 09:31:00+05:30,90.0,90.06999969482422,89.87999725341797,90.06999969482422,12520,0.0,0.0
2025-10-01 09:32:00+05:30,90.06999969482422,90.06999969482422,89.8499984741211,89.8499984741211,4436,0.0,0.0
2025-10-01 09:33:00+05:30,89.94999694824219,89.9800033569336,89.9000015258789,89.9000015258789,2459,0.0,0.0
2025-10-01 09:34:00+05:30,89.88999938964844,89.9000015258789,89.8499984741211,89.9000015258789,453,0.0,0.0
2025-10-01 09:35:00+05:30,89.9000015258789,89.9000015258789,89.69000244140625,89.77999877929688,4961,0.0,0.0
2025-10-01 09:36:00+05:30,90.0,90.18000030517578,89.98999786376953,90.0,32856,0.0,0.0
2025-10-01 09:37:00+05:30,90.2699966430664,90.47000122070312,90.2699966430664,90.30000305175781,11383,0.0,0.0
2025-10-01 09:38:00+05:30,90.13999938964844,90.27999877929688,90.13999938964844,90.23999786376953,3482,0.0,0.0
2025-10-01 09:39:00+05:30,90.12999725341797,90.38999938964844,90.11000061035156,90.38999938964844,7429,0.0,0.0
2025-10-01 09:40:00+05:30,90.23999786376953,90.3499984741211,90.19999694824219,90.19999694824219,1279,0.0,0.0
2025-10-01 09:41:00+05:30,90.2699966430664,90.38999938964844,90.2699966430664,90.37000274658203,1843,0.0,0.0
2025-10-01 09:42:00+05:30,90.44999694824219,90.5,90.37000274658203,90.5,4194,0.0,0.0
2025-10-01 09:43:00+05:30,90.3499984741211,90.36000061035156,90.30999755859375,90.36000061035156,4682,0.0,0.0
2025-10-01 09:44:00+05:30,90.23999786376953,90.23999786376953,90.0,90.0,4096,0.0,0.0
2025-10-01 09:45:00+05:30,90.16999816894531,90.16999816894531,90.05999755859375,90.08000183105469,979,0.0,0.0
2025-10-01 09:46:00+05:30,90.0,90.1500015258789,89.9800033569336,90.1500015258789,1481,0.0,0.0
2025-10-01 09:47:00+05:30,90.0,90.08000183105469,89.8499984741211,89.9800033569336,2245,0.0,0.0
2025-10-01 09:48:00+05:30,90.0199966430664,90.16000366210938,90.01000213623047,90.16000366210938,950,0.0,0.0
2025-10-01 09:49:00+05:30,90.16999816894531,90.16999816894531,89.95999908447266,90.0,5421,0.0,0.0
2025-10-01 09:50:00+05:30,90.0,90.08000183105469,90.0,90.04000091552734,261,0.0,0.0
2025-10-01 09:51:00+05:30,89.98999786376953,90.05999755859375,89.98999786376953,89.98999786376953,875,0.0,0.0
2025-10-01 09:52:00+05:30,89.91999816894531,90.06999969482422,89.91999816894531,90.05999755859375,2648,0.0,0.0
2025-10-01 09:53:00+05:30,89.91999816894531,89.91999816894531,89.80999755859375,89.80999755859375,12632,0.0,0.0
2025-10-01 09:54:00+05:30,89.81999969482422,89.81999969482422,89.68000030517578,89.80999755859375,3818,0.0,0.0
2025-10-01 09:55:00+05:30,89.79000091552734,89.8499984741211,89.79000091552734,89.8499984741211,793,0.0,0.0
2025-10-01 09:56:00+05:30,89.83999633789062,89.9800033569336,89.83999633789062,89.9800033569336,684,0.0,0.0
2025-10-01 09:57:00+05:30,89.8499984741211,89.86000061035156,89.8499984741211,89.8499984741211,297,0.0,0.0
2025-10-01 09:58:00+05:30,89.7300033569336,89.73999786376953,89.51000213623047,89.62000274658203,4763,0.0,0.0
2025-10-01 09:59:00+05:30,89.61000061035156,89.61000061035156,89.5,89.51000213623047,754,0.0,0.0
2025-10-01 10:00:00+05:30,89.51000213623047,89.51000213623047,89.41000366210938,89.5,10847,0.0,0.0
2025-10-01 10:01:00+05:30,89.31999969482422,89.5,89.31999969482422,89.5,3860,0.0,0.0
2025-10-01 10:02:00+05:30,89.4000015258789,89.4000015258789,89.30999755859375,89.30999755859375,954,0.0,0.0
2025-10-01 10:03:00+05:30,89.20999908447266,89.20999908447266,89.05000305175781,89.08000183105469,4276,0.0,0.0
2025-10-01 10:04:00+05:30,89.0999984741211,89.22000122070312,89.0199966430664,89.12999725341797,1837,0.0,0.0
2025-10-01 10:05:00+05:30,89.0199966430664,89.18000030517578,88.9000015258789,88.9000015258789,20201,0.0,0.0
2025-10-01 10:06:00+05:30,88.87000274658203,89.0999984741211,88.86000061035156,89.0999984741211,9592,0.0,0.0
2025-10-01 10:07:00+05:30,89.0999984741211,89.12000274658203,89.0999984741211,89.0999984741211,551,0.0,0.0
2025-10-01 10:08:00+05:30,89.0999984741211,89.12999725341797,89.0999984741211,89.12000274658203,1291,0.0,0.0
2025-10-01 10:09:00+05:30,88.9800033569336,89.05999755859375,88.9800033569336,89.05000305175781,421,0.0,0.0
2025-10-01 10:10:00+05:30,89.08999633789062,89.0999984741211,88.93000030517578,88.93000030517578,1280,0.0,0.0
2025-10-01 10:11:00+05:30,88.93000030517578,89.0199966430664,88.93000030517578,89.0199966430664,3357,0.0,0.0
2025-10-01 10:12:00+05:30,89.01000213623047,89.04000091552734,88.94000244140625,88.94000244140625,277,0.0,0.0
2025-10-01 10:13:00+05:30,88.94000244140625,88.94000244140625,88.94000244140625,88.94000244140625,88,0.0,0.0
2025-10-01 10:14:00+05:30,89.0199966430664,89.0199966430664,89.0199966430664,89.0199966430664,80,0.0,0.0
2025-10-01 10:15:00+05:30,89.08000183105469,89.08000183105469,89.02999877929688,89.02999877929688,256,0.0,0.0
2025-10-01 10:16:00+05:30,89.02999877929688,89.12000274658203,89.02999877929688,89.02999877929688,359,0.0,0.0
2025-10-01 10:17:00+05:30,89.02999877929688,89.05000305175781,89.02999877929688,89.05000305175781,343,0.0,0.0
2025-10-01 10:18:00+05:30,89.13999938964844,89.1500015258789,89.12000274658203,89.12000274658203,243,0.0,0.0
2025-10-01 10:19:00+05:30,89.16999816894531,89.16999816894531,89.13999938964844,89.13999938964844,373,0.0,0.0
2025-10-01 10:20:00+05:30,89.13999938964844,89.1500015258789,89.0999984741211,89.0999984741211,1085,0.0,0.0
2025-10-01 10:21:00+05:30,89.0999984741211,89.16000366210938,89.0999984741211,89.16000366210938,368,0.0,0.0
2025-10-01 10:22:00+05:30,89.1500015258789,89.1500015258789,89.06999969482422,89.06999969482422,260,0.0,0.0
2025-10-01 10:23:00+05:30,89.16000366210938,89.16000366210938,89.06999969482422,89.1500015258789,10354,0.0,0.0
2025-10-01 10:24:00+05:30,89.29000091552734,89.29000091552734,89.27999877929688,89.27999877929688,377,0.0,0.0
2025-10-01 10:25:00+05:30,89.16000366210938,89.27999877929688,89.1500015258789,89.27999877929688,809,0.0,0.0
2025-10-01 10:26:00+05:30,89.30000305175781,89.30000305175781,89.27999877929688,89.27999877929688,4201,0.0,0.0
2025-10-01 10:27:00+05:30,89.22000122070312,89.22000122070312,89.0999984741211,89.0999984741211,594,0.0,0.0
2025-10-01 10:29:00+05:30,89.23999786376953,89.23999786376953,89.2300033569336,89.23999786376953,286,0.0,0.0
2025-10-01 10:30:00+05:30,89.23999786376953,89.23999786376953,89.23999786376953,89.23999786376953,121,0.0,0.0
2025-10-01 10:31:00+05:30,89.23999786376953,89.23999786376953,89.23999786376953,89.23999786376953,651,0.0,0.0
2025-10-01 10:32:00+05:30,89.13999938964844,89.2300033569336,89.13999938964844,89.13999938964844,403,0.0,0.0
2025-10-01 10:33:00+05:30,89.26000213623047,89.37000274658203,89.26000213623047,89.37000274658203,1632,0.0,0.0
2025-10-01 10:34:00+05:30,89.25,89.27999877929688,89.1500015258789,89.22000122070312,1112,0.0,0.0
2025-10-01 10:35:00+05:30,89.20999908447266,89.20999908447266,89.20999908447266,89.20999908447266,70,0.0,0.0
2025-10-01 10:36:00+05:30,89.19999694824219,89.3499984741211,89.16999816894531,89.16999816894531,2426,0.0,0.0
2025-10-01 10:37:00+05:30,89.23999786376953,89.23999786376953,89.23999786376953,89.23999786376953,79,0.0,0.0
2025-10-01 10:38:00+05:30,89.2300033569336,89.2300033569336,89.05000305175781,89.22000122070312,3515,0.0,0.0
2025-10-01 10:39:00+05:30,89.19999694824219,89.19999694824219,89.18000030517578,89.18000030517578,933,0.0,0.0
2025-10-01 10:40:00+05:30,89.18000030517578,89.18000030517578,89.13999938964844,89.13999938964844,10,0.0,0.0
2025-10-01 10:41:00+05:30,89.19000244140625,89.19000244140625,89.19000244140625,89.19000244140625,201,0.0,0.0
2025-10-01 10:42:00+05:30,89.19999694824219,89.19999694824219,89.12000274658203,89.12000274658203,592,0.0,0.0
2025-10-01 10:43:00+05:30,89.08999633789062,89.12000274658203,89.08999633789062,89.12000274658203,1813,0.0,0.0
2025-10-01 10:44:00+05:30,89.1500015258789,89.1500015258789,89.02999877929688,89.13999938964844,1548,0.0,0.0
2025-10-01 10:45:00+05:30,89.06999969482422,89.06999969482422,88.80000305175781,88.80000305175781,2440,0.0,0.0
2025-10-01 10:46:00+05:30,88.80999755859375,88.91999816894531,88.80999755859375,88.91999816894531,1487,0.0,0.0
2025-10-01 10:47:00+05:30,88.9000015258789,88.91000366210938,88.88999938964844,88.9000015258789,556,0.0,0.0
2025-10-01 10:48:00+05:30,88.91000366210938,88.94000244140625,88.91000366210938,88.93000030517578,252,0.0,0.0
2025-10-01 10:49:00+05:30,89.0,89.0,88.94000244140625,88.94000244140625,4194,0.0,0.0
2025-10-01 10:50:00+05:30,88.94000244140625,89.04000091552734,88.94000244140625,89.02999877929688,368,0.0,0.0
2025-10-01 10:51:00+05:30,89.02999877929688,89.02999877929688,88.91000366210938,88.91000366210938,188,0.0,0.0
2025-10-01 10:52:00+05:30,88.91000366210938,89.01000213623047,88.91000366210938,89.01000213623047,1204,0.0,0.0
2025-10-01 10:54:00+05:30,88.91000366210938,88.91000366210938,88.7699966430664,88.7699966430664,832,0.0,0.0
2025-10-01 10:55:00+05:30,88.91000366210938,88.91000366210938,88.91000366210938,88.91000366210938,152,0.0,0.0
2025-10-01 10:56:00+05:30,88.91000366210938,88.91000366210938,88.91000366210938,88.91000366210938,245,0.0,0.0
2025-10-01 10:57:00+05:30,88.9000015258789,88.9000015258789,88.9000015258789,88.9000015258789,8,0.0,0.0
2025-10-01 10:58:00+05:30,88.80000305175781,88.87999725341797,88.7699966430664,88.87999725341797,1811,0.0,0.0
2025-10-01 10:59:00+05:30,88.94999694824219,88.94999694824219,88.80000305175781,88.80000305175781,2041,0.0,0.0
2025-10-01 11:00:00+05:30,88.80000305175781,88.8499984741211,88.80000305175781,88.8499984741211,42,0.0,0.0
2025-10-01 11:01:00+05:30,88.72000122070312,88.7300033569336,88.72000122070312,88.7300033569336,1060,0.0,0.0
2025-10-01 11:02:00+05:30,88.83000183105469,88.83000183105469,88.7699966430664,88.7699966430664,1213,0.0,0.0
2025-10-01 11:03:00+05:30,88.7699966430664,88.9000015258789,88.7699966430664,88.9000015258789,212,0.0,0.0
2025-10-01 11:04:00+05:30,88.80000305175781,88.80000305175781,88.80000305175781,88.80000305175781,249,0.0,0.0
2025-10-01 11:05:00+05:30,88.9000015258789,88.9000015258789,88.76000213623047,88.76000213623047,1188,0.0,0.0
2025-10-01 11:06:00+05:30,88.76000213623047,88.76000213623047,88.75,88.75,69,0.0,0.0
2025-10-01 11:07:00+05:30,88.75,88.75,88.7300033569336,88.73999786376953,188,0.0,0.0
2025-10-01 11:08:00+05:30,88.88999938964844,88.88999938964844,88.88999938964844,88.88999938964844,219,0.0,0.0
2025-10-01 11:09:00+05:30,88.80999755859375,88.9000015258789,88.80999755859375,88.81999969482422,52,0.0,0.0
2025-10-01 11:12:00+05:30,88.87000274658203,88.87999725341797,88.87000274658203,88.87999725341797,278,0.0,0.0
2025-10-01 11:13:00+05:30,88.98999786376953,88.98999786376953,88.87999725341797,88.87999725341797,462,0.0,0.0
2025-10-01 11:14:00+05:30,88.87999725341797,88.95999908447266,88.87999725341797,88.95999908447266,86,0.0,0.0
2025-10-01 11:15:00+05:30,89.0,89.0,89.0,89.0,14,0.0,0.0
2025-10-01 11:16:00+05:30,88.91999816894531,88.91999816894531,88.91999816894531,88.91999816894531,6,0.0,0.0
2025-10-01 11:17:00+05:30,88.9000015258789,88.9000015258789,88.87999725341797,88.87999725341797,503,0.0,0.0
2025-10-01 11:19:00+05:30,88.9000015258789,88.9000015258789,88.9000015258789,88.9000015258789,149,0.0,0.0
2025-10-01 11:20:00+05:30,89.01000213623047,89.01000213623047,88.9800033569336,88.9800033569336,149,0.0,0.0
2025-10-01 11:21:00+05:30,88.87999725341797,88.87999725341797,88.87999725341797,88.87999725341797,1013,0.0,0.0
2025-10-01 11:22:00+05:30,88.83999633789062,88.83999633789062,88.83999633789062,88.83999633789062,1435,0.0,0.0
2025-10-01 11:23:00+05:30,88.80999755859375,88.91000366210938,88.80999755859375,88.91000366210938,46,0.0,0.0
2025-10-01 11:24:00+05:30,88.80999755859375,88.91000366210938,88.80999755859375,88.80999755859375,0,0.0,0.0
2025-10-01 11:25:00+05:30,88.80999755859375,88.93000030517578,88.80999755859375,88.93000030517578,45,0.0,0.0
2025-10-01 11:26:00+05:30,88.81999969482422,88.81999969482422,88.81999969482422,88.81999969482422,1094,0.0,0.0
2025-10-01 11:27:00+05:30,88.81999969482422,89.0,88.81999969482422,89.0,122,0.0,0.0
2025-10-01 11:28:00+05:30,88.98999786376953,89.0,88.95999908447266,88.95999908447266,362,0.0,0.0
2025-10-01 11:29:00+05:30,88.86000061035156,88.94000244140625,88.86000061035156,88.94000244140625,25,0.0,0.0
2025-10-01 11:30:00+05:30,88.81999969482422,88.81999969482422,88.81999969482422,88.81999969482422,0,0.0,0.0
2025-10-01 11:32:00+05:30,88.8499984741211,88.8499984741211,88.6500015258789,88.6500015258789,6908,0.0,0.0
2025-10-01 11:33:00+05:30,88.6500015258789,88.83999633789062,88.6500015258789,88.83999633789062,900,0.0,0.0
2025-10-01 11:35:00+05:30,88.70999908447266,88.83999633789062,88.70999908447266,88.83999633789062,530,0.0,0.0
2025-10-01 11:36:00+05:30,88.69999694824219,88.94000244140625,88.69999694824219,88.94000244140625,120,0.0,0.0
2025-10-01 11:37:00+05:30,88.91999816894531,88.91999816894531,88.8499984741211,88.8499984741211,233,0.0,0.0
2025-10-01 11:38:00+05:30,88.8499984741211,88.8499984741211,88.83000183105469,88.83000183105469,400,0.0,0.0
2025-10-01 11:39:00+05:30,88.80000305175781,88.91999816894531,88.80000305175781,88.91999816894531,102,0.0,0.0
2025-10-01 11:40:00+05:30,88.94000244140625,88.94000244140625,88.8499984741211,88.8499984741211,149,0.0,0.0
2025-10-01 11:41:00+05:30,88.8499984741211,88.8499984741211,88.8499984741211,88.8499984741211,1211,0.0,0.0
2025-10-01 11:42:00+05:30,88.8499984741211,88.86000061035156,88.8499984741211,88.86000061035156,139,0.0,0.0
2025-10-01 11:44:00+05:30,88.94000244140625,88.94000244140625,88.94000244140625,88.94000244140625,56,0.0,0.0
2025-10-01 11:45:00+05:30,88.98999786376953,88.98999786376953,88.98999786376953,88.98999786376953,194,0.0,0.0
2025-10-01 11:46:00+05:30,88.91000366210938,88.91999816894531,88.91000366210938,88.91999816894531,0,0.0,0.0
2025-10-01 11:47:00+05:30,88.95999908447266,88.95999908447266,88.95999908447266,88.95999908447266,300,0.0,0.0
2025-10-01 11:48:00+05:30,88.94999694824219,88.94999694824219,88.81999969482422,88.87999725341797,4074,0.0,0.0
2025-10-01 11:49:00+05:30,88.9000015258789,88.91000366210938,88.9000015258789,88.91000366210938,113,0.0,0.0
2025-10-01 11:50:00+05:30,88.97000122070312,89.0199966430664,88.97000122070312,89.0199966430664,803,0.0,0.0
2025-10-01 11:51:00+05:30,88.97000122070312,89.05000305175781,88.94000244140625,88.94000244140625,780,0.0,0.0
2025-10-01 11:52:00+05:30,88.91000366210938,88.94999694824219,88.91000366210938,88.94999694824219,218,0.0,0.0
2025-10-01 11:53:00+05:30,89.01000213623047,89.01000213623047,89.01000213623047,89.01000213623047,0,0.0,0.0
2025-10-01 11:54:00+05:30,89.01000213623047,89.01000213623047,89.01000213623047,89.01000213623047,44,0.0,0.0
2025-10-01 11:55:00+05:30,89.01000213623047,89.01000213623047,89.01000213623047,89.01000213623047,0,0.0,0.0
2025-10-01 11:56:00+05:30,89.01000213623047,89.0999984741211,89.01000213623047,89.0999984741211,811,0.0,0.0
2025-10-01 11:57:00+05:30,89.19999694824219,89.36000061035156,89.19999694824219,89.36000061035156,2270,0.0,0.0
2025-10-01 11:58:00+05:30,89.3499984741211,89.48999786376953,89.3499984741211,89.47000122070312,2182,0.0,0.0
2025-10-01 11:59:00+05:30,89.4000015258789,89.47000122070312,89.38999938964844,89.47000122070312,1094,0.0,0.0
2025-10-01 12:00:00+05:30,89.44999694824219,89.5999984741211,89.38999938964844,89.52999877929688,8482,0.0,0.0
2025-10-01 12:01:00+05:30,89.66000366210938,89.79000091552734,89.56999969482422,89.68000030517578,3774,0.0,0.0
2025-10-01 12:02:00+05:30,89.75,89.75,89.69999694824219,89.69999694824219,588,0.0,0.0
2025-10-01 12:03:00+05:30,89.69000244140625,89.69000244140625,89.68000030517578,89.68000030517578,1101,0.0,0.0
2025-10-01 12:04:00+05:30,89.68000030517578,89.70999908447266,89.68000030517578,89.70999908447266,2391,0.0,0.0
2025-10-01 12:05:00+05:30,89.66000366210938,89.69999694824219,89.66000366210938,89.69999694824219,878,0.0,0.0
2025-10-01 12:06:00+05:30,89.69999694824219,89.73999786376953,89.66999816894531,89.66999816894531,80,0.0,0.0
2025-10-01 12:07:00+05:30,89.73999786376953,89.73999786376953,89.69999694824219,89.69999694824219,211,0.0,0.0
2025-10-01 12:08:00+05:30,89.72000122070312,89.75,89.72000122070312,89.75,656,0.0,0.0
2025-10-01 12:09:00+05:30,89.69999694824219,89.9000015258789,89.69999694824219,89.9000015258789,6411,0.0,0.0
2025-10-01 12:10:00+05:30,90.0,90.19000244140625,89.91999816894531,90.19000244140625,7269,0.0,0.0
2025-10-01 12:11:00+05:30,90.29000091552734,90.33000183105469,90.19999694824219,90.19999694824219,8004,0.0,0.0
2025-10-01 12:12:00+05:30,90.31999969482422,90.33999633789062,90.13999938964844,90.13999938964844,9001,0.0,0.0
2025-10-01 12:13:00+05:30,90.23999786376953,90.26000213623047,90.01000213623047,90.05000305175781,2031,0.0,0.0
2025-10-01 12:14:00+05:30,89.88999938964844,90.0,89.79000091552734,89.79000091552734,7450,0.0,0.0
2025-10-01 12:15:00+05:30,89.75,89.80999755859375,89.75,89.80999755859375,4020,0.0,0.0
2025-10-01 12:16:00+05:30,89.80999755859375,90.01000213623047,89.80999755859375,90.01000213623047,6528,0.0,0.0
2025-10-01 12:17:00+05:30,89.83999633789062,89.94999694824219,89.81999969482422,89.81999969482422,1265,0.0,0.0
2025-10-01 12:18:00+05:30,89.91999816894531,89.91999816894531,89.77999877929688,89.87999725341797,614,0.0,0.0
2025-10-01 12:19:00+05:30,89.7699966430664,89.87000274658203,89.7699966430664,89.87000274658203,234,0.0,0.0
2025-10-01 12:20:00+05:30,89.86000061035156,89.86000061035156,89.7699966430664,89.7699966430664,4,0.0,0.0
